Placa,Chassi,Tipo,Ignição,HR Evento,HR Recebimento,Velocidade,Tensão,Sinal,Hodômetro,Endereço,Lat/Long
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:32,23/07/2025 04:32,31,12.37v,10,7270551,"BR-376, Maringá - PR","-23.432003, -51.886696"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:33,23/07/2025 04:33,5,12.2v,10,7270777,"Rua Rubens Sebastião Marin, Sarandi - PR","-23.431665, -51.88567"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:36,23/07/2025 04:36,0,12.21v,10,7270826,"Rua Rubens Sebastião Marin, Sarandi - PR","-23.431501, -51.88589"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:37,23/07/2025 04:37,5,12.2v,10,7270837,"Rua Rubens Sebastião Marin, Sarandi - PR","-23.431454, -51.88592"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:37,23/07/2025 04:37,10,12.23v,10,7270839,"Rua Rubens Sebastião Marin, Sarandi - PR","-23.431463, -51.885963"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:37,23/07/2025 04:37,17,13.95v,10,7271072,"BR-376, Maringá - PR","-23.431627, -51.887966"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:37,23/07/2025 04:37,14,13.99v,10,7271099,"BR-376, Maringá - PR","-23.431877, -51.887863"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:38,23/07/2025 04:38,29,14.09v,10,7271150,"BR-376, Maringá - PR","-23.43213, -51.887413"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:39,23/07/2025 04:39,27,14.16v,10,7272985,"BR-376, Sarandi - PR","-23.440628, -51.872334"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:40,23/07/2025 04:40,22,14.13v,10,7273092,"Avenida Vereador José Fernandes Araújo, Sarandi - PR","-23.44029, -51.871616"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:40,23/07/2025 04:40,14,14.13v,10,7273160,"Avenida Ademar Bórnia, Sarandi - PR","-23.440882, -51.871456"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:40,23/07/2025 04:40,15,14.02v,10,7273198,"Avenida Ademar Bórnia, Sarandi - PR","-23.44097, -51.871464"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:43,23/07/2025 04:43,0,12.84v,10,7273262,"Avenida Ademar Bórnia, Sarandi - PR","-23.440735, -51.871628"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:46,23/07/2025 04:46,0,12.94v,10,7273375,"Avenida Ademar Bórnia, Sarandi - PR","-23.44039, -51.87246"
TBI9A63,2180169507,IGNICAO_OFF,OFF,23/07/2025 04:47,23/07/2025 04:47,0,13.7v,10,7273383,"Avenida Ademar Bórnia, Sarandi - PR","-23.440351, -51.87243"
TBI9A63,2180169507,IGNICAO_ON,ON,23/07/2025 04:48,23/07/2025 04:48,0,14.2v,10,7273383,"Avenida Ademar Bórnia, Sarandi - PR","-23.440351, -51.87243"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:50,23/07/2025 04:50,36,14.06v,10,7275275,"BR-376, Maringá - PR","-23.431383, -51.888016"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:50,23/07/2025 04:50,21,14.12v,10,7275323,"BR-376, Maringá - PR","-23.431772, -51.888138"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:51,23/07/2025 04:51,49,14.13v,10,7276434,"Avenida Prefeito Sincler Sambatti, Maringá - PR","-23.4404, -51.89264"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:53,23/07/2025 04:53,7,14.16v,10,7277571,"Avenida Prefeito Sincler Sambatti, Maringá - PR","-23.445593, -51.90198"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:53,23/07/2025 04:53,8,14.09v,10,7277577,"Avenida Prefeito Sincler Sambatti, Maringá - PR","-23.44553, -51.90189"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:53,23/07/2025 04:53,18,14.16v,10,7277630,"Rua Vereador Ayres Aniceto de Andrade, Maringá - PR","-23.445448, -51.901447"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:53,23/07/2025 04:53,24,13.99v,10,7277809,"Rua Pioneiro Herculano Ferreira, Maringá - PR","-23.445803, -51.900078"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:54,23/07/2025 04:54,24,14.13v,10,7278037,"Avenida Prefeito Sincler Sambatti, Maringá - PR","-23.444538, -51.898422"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:54,23/07/2025 04:54,27,14.09v,10,7278055,"Avenida Prefeito Sincler Sambatti, Maringá - PR","-23.444452, -51.898575"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:55,23/07/2025 04:55,5,13.84v,10,7278112,"Avenida Prefeito Sincler Sambatti, Maringá - PR","-23.444347, -51.898758"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:55,23/07/2025 04:55,6,14.13v,10,7278115,"Avenida Prefeito Sincler Sambatti, Maringá - PR","-23.444336, -51.89879"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:58,23/07/2025 04:58,0,14.16v,10,7278132,"Avenida Prefeito Sincler Sambatti, Maringá - PR","-23.444307, -51.898895"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:58,23/07/2025 04:58,10,14.02v,10,7278172,"Avenida Prefeito Sincler Sambatti, Maringá - PR","-23.443972, -51.89908"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 04:58,23/07/2025 04:58,25,14.12v,10,7278203,"Avenida Prefeito Sincler Sambatti, Maringá - PR","-23.44375, -51.898823"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:01,23/07/2025 05:01,7,14.13v,10,7280173,"BR-376, Maringá - PR","-23.431753, -51.88677"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:01,23/07/2025 05:01,47,14.16v,10,7280281,"BR-376, Maringá - PR","-23.43137, -51.88772"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:04,23/07/2025 05:04,16,14.13v,10,7281960,"BR-376, Maringá - PR","-23.423737, -51.901424"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:04,23/07/2025 05:04,20,14.06v,10,7281979,"Rua Estados Unidos, Maringá - PR","-23.423935, -51.901394"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:04,23/07/2025 05:04,36,14.13v,10,7282051,"Rua Estados Unidos, Maringá - PR","-23.424448, -51.900887"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:06,23/07/2025 05:06,9,13.53v,10,7283427,"Rua Mitsuzo Taguchi, Maringá - PR","-23.430805, -51.88985"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:06,23/07/2025 05:06,30,14.13v,10,7283495,"BR-376, Maringá - PR","-23.430777, -51.889206"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:07,23/07/2025 05:07,29,14.2v,10,7283784,"BR-376, Maringá - PR","-23.431965, -51.88704"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:07,23/07/2025 05:07,31,14.23v,10,7283848,"BR-376, Maringá - PR","-23.431633, -51.887283"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:10,23/07/2025 05:10,54,14.13v,10,7286395,"BR-376, Maringá - PR","-23.420551, -51.909042"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:13,23/07/2025 05:13,33,13.95v,10,7287333,"BR-376, Maringá - PR","-23.417686, -51.917374"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:14,23/07/2025 05:14,5,14.16v,10,7287425,"BR-376, Maringá - PR","-23.417517, -51.917835"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:14,23/07/2025 05:14,8,14.09v,10,7287427,"BR-376, Maringá - PR","-23.417507, -51.917854"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:14,23/07/2025 05:14,12,14.2v,10,7287438,"Rua Maracanã, Maringá - PR","-23.41739, -51.91793"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:15,23/07/2025 05:15,33,14.13v,10,7287880,"Avenida São Domingos, Maringá - PR","-23.413889, -51.91794"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:17,23/07/2025 05:17,12,14.13v,10,7288671,"Avenida Pedro Taques, Maringá - PR","-23.410612, -51.92415"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:18,23/07/2025 05:18,33,14.16v,10,7289723,"Avenida Pedro Taques, Maringá - PR","-23.401697, -51.92058"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:19,23/07/2025 05:19,9,14.07v,10,7290056,"Avenida Pedro Taques, Maringá - PR","-23.399017, -51.919533"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:19,23/07/2025 05:19,8,14.16v,10,7290063,"Avenida Pedro Taques, Maringá - PR","-23.399015, -51.919586"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:19,23/07/2025 05:19,15,14.2v,10,7290076,"Avenida Pedro Taques, Maringá - PR","-23.399126, -51.919678"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:20,23/07/2025 05:20,19,14.16v,10,7290405,"Avenida Pedro Taques, Maringá - PR","-23.401703, -51.920696"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:20,23/07/2025 05:20,14,14.16v,10,7290419,"Praça Farroupilha, Maringá - PR","-23.401653, -51.920486"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:20,23/07/2025 05:20,13,14.06v,10,7290453,"Praça Farroupilha, Maringá - PR","-23.401455, -51.920288"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:23,23/07/2025 05:23,0,12.99v,10,7290511,"Praça Farroupilha, Maringá - PR","-23.401188, -51.920197"
TBI9A63,2180169507,IGNICAO_OFF,OFF,23/07/2025 05:24,23/07/2025 05:24,0,13.02v,10,7290511,"Praça Farroupilha, Maringá - PR","-23.401188, -51.920197"
TBI9A63,2180169507,IGNICAO_ON,ON,23/07/2025 05:26,23/07/2025 05:26,0,13.99v,10,7290511,"Praça Farroupilha, Maringá - PR","-23.401188, -51.920197"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:27,23/07/2025 05:27,12,14.09v,10,7290511,"Avenida Pedro Taques, Maringá - PR","-23.403694, -51.92156"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:30,23/07/2025 05:30,0,13.95v,10,7292165,"Avenida Pedro Taques, Maringá - PR","-23.414562, -51.925793"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:30,23/07/2025 05:30,16,14.16v,10,7292187,"BR-376, Maringá - PR","-23.414753, -51.925842"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:30,23/07/2025 05:30,25,14.16v,10,7292220,"BR-376, Maringá - PR","-23.414963, -51.925583"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:31,23/07/2025 05:31,17,13.84v,10,7292908,"BR-376, Maringá - PR","-23.417074, -51.919327"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:31,23/07/2025 05:31,16,14.09v,10,7292913,"BR-376, Maringá - PR","-23.417023, -51.919334"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:31,23/07/2025 05:31,20,14.13v,10,7292938,"BR-376, Maringá - PR","-23.416842, -51.91949"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:34,23/07/2025 05:34,0,13.95v,10,7294359,"BR-376, Maringá - PR","-23.412523, -51.93224"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:35,23/07/2025 05:35,15,14.09v,10,7294689,"BR-376, Maringá - PR","-23.411577, -51.935284"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:35,23/07/2025 05:35,11,14.09v,10,7294702,"BR-376, Maringá - PR","-23.411674, -51.935123"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:38,23/07/2025 05:38,49,14.09v,10,7296550,"BR-376, Maringá - PR","-23.417454, -51.91872"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:39,23/07/2025 05:39,14,14.09v,10,7297190,"BR-376, Maringá - PR","-23.419277, -51.912987"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:39,23/07/2025 05:39,11,14.06v,10,7297201,"BR-376, Maringá - PR","-23.419172, -51.91305"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:39,23/07/2025 05:39,19,14.06v,10,7297231,"BR-376, Maringá - PR","-23.419147, -51.91329"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:39,23/07/2025 05:39,29,14.06v,10,7297286,"Rua Valparaíso, Maringá - PR","-23.418713, -51.91362"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:40,23/07/2025 05:40,6,14.16v,10,7297692,"Avenida São Domingos, Maringá - PR","-23.415648, -51.911808"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:40,23/07/2025 05:40,8,14.16v,10,7297699,"Avenida São Domingos, Maringá - PR","-23.41569, -51.91172"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:41,23/07/2025 05:41,10,14.13v,10,7297877,"Rua Mendonza, Maringá - PR","-23.41629, -51.91023"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 05:44,23/07/2025 05:44,0,12.95v,10,7297956,"Rua Mendonza, Maringá - PR","-23.416191, -51.91003"
TBI9A63,2180169507,IGNICAO_OFF,OFF,23/07/2025 05:45,23/07/2025 05:45,0,12.95v,10,7297956,"Rua Mendonza, Maringá - PR","-23.416191, -51.91003"
TBI9A63,2180169507,IGNICAO_ON,ON,23/07/2025 06:33,23/07/2025 06:34,0,14.09v,10,7297956,"Rua Mendonza, Maringá - PR","-23.416191, -51.91003"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 06:34,23/07/2025 06:34,10,13.95v,10,7297956,"BR-376, Maringá - PR","-23.41752, -51.91796"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 06:35,23/07/2025 06:35,6,13.95v,10,7297961,"Rua Maracanã, Maringá - PR","-23.417467, -51.917984"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 06:35,23/07/2025 06:35,6,13.94v,10,7297971,"Rua Maracanã, Maringá - PR","-23.417406, -51.917904"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 06:35,23/07/2025 06:35,7,13.95v,10,7297996,"Rua Maracanã, Maringá - PR","-23.417265, -51.917767"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 06:35,23/07/2025 06:35,27,13.95v,10,7298032,"BR-376, Maringá - PR","-23.417097, -51.918194"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 06:38,23/07/2025 06:38,48,13.99v,10,7300377,"Rua Professor Lauro Eduardo Werneck, Maringá - PR","-23.410896, -51.939674"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 06:41,23/07/2025 06:41,1,13.76v,10,7302054,"BR-376, Maringá - PR","-23.415777, -51.95442"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 06:42,23/07/2025 06:42,16,14.05v,10,7302096,"Avenida 19 de Dezembro, Maringá - PR","-23.416128, -51.954597"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 06:44,23/07/2025 06:44,24,13.95v,10,7302906,"Avenida Brasil, Maringá - PR","-23.422773, -51.954136"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 06:47,23/07/2025 06:47,33,13.91v,10,7305092,"Praça Geoffrey Wilde Diment, Maringá - PR","-23.430412, -51.97353"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 06:48,23/07/2025 06:48,22,13.95v,10,7305502,"Estrada Osvaldo de Moraes Correia, Maringá - PR","-23.431606, -51.97701"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 06:48,23/07/2025 06:48,28,13.99v,10,7305526,"Avenida José Eustatios Kotsifas, Maringá - PR","-23.431864, -51.97687"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 06:48,23/07/2025 06:48,79,13.95v,10,7305942,"Rodovia PR-317 - PR-317, Maringá - PR","-23.4352, -51.976387"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 06:51,23/07/2025 06:51,77,13.99v,10,7308423,"Rodovia PR-317 - PR-317, Maringá - PR","-23.453817, -51.988594"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 06:51,23/07/2025 06:51,59,14.01v,10,7308668,"Rodovia PR-317 - PR-317, Maringá - PR","-23.455711, -51.98953"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 06:54,23/07/2025 06:56,120,13.94v,10,7312910,"PR-317, Maringá - PR","-23.48939, -52.00933"
TBI9A63,2180169507,RFU_ENG,ON,23/07/2025 06:54,23/07/2025 06:56,123,13.94v,10,7312976,"PR-317, Maringá - PR","-23.489902, -52.009674"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 06:54,23/07/2025 06:56,116,13.91v,10,7313143,"Rodovia PR 317 - PR-317, Maringá - PR","-23.491102, -52.010616"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 06:55,23/07/2025 06:56,122,13.91v,10,7314543,"Rodovia da Moda - PR-317, Maringá - PR","-23.501907, -52.017704"
TBI9A63,2180169507,RFU_ENG,ON,23/07/2025 06:55,23/07/2025 06:56,122,13.94v,10,7314611,"Rodovia da Moda - PR-317, Maringá - PR","-23.50244, -52.018032"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 06:55,23/07/2025 06:56,116,13.94v,10,7314975,"Rodovia da Moda - PR-317, Maringá - PR","-23.505196, -52.019913"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 06:58,23/07/2025 06:58,122,13.93v,10,7319177,"Rodovia PR 317 - PR-317, Maringá - PR","-23.537207, -52.040005"
TBI9A63,2180169507,RFU_ENG,ON,23/07/2025 06:58,23/07/2025 06:58,128,13.95v,10,7319248,"Rodovia PR 317 - PR-317, Maringá - PR","-23.537712, -52.04043"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 06:58,23/07/2025 06:58,119,13.93v,10,7319932,"PR-317, Floresta - PR","-23.542583, -52.044537"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 06:59,23/07/2025 07:00,122,13.94v,0,7321780,"PR-317, Floresta - PR","-23.555962, -52.055794"
TBI9A63,2180169507,RFU_ENG,ON,23/07/2025 06:59,23/07/2025 07:00,125,13.94v,0,7321847,"PR-317, Floresta - PR","-23.55644, -52.056225"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:00,23/07/2025 07:00,118,13.94v,0,7322191,"PR-317, Floresta - PR","-23.5588, -52.058384"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:00,23/07/2025 07:00,122,13.94v,0,7322683,"PR-317, Floresta - PR","-23.562523, -52.06096"
TBI9A63,2180169507,RFU_ENG,ON,23/07/2025 07:00,23/07/2025 07:00,122,13.97v,0,7322748,"PR-317, Floresta - PR","-23.563066, -52.06121"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:00,23/07/2025 07:00,115,13.94v,10,7323413,"PR-317, Floresta - PR","-23.568169, -52.06432"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:01,23/07/2025 07:01,121,13.99v,10,7325074,"PR-317, Floresta - PR","-23.581827, -52.070927"
TBI9A63,2180169507,RFU_ENG,ON,23/07/2025 07:01,23/07/2025 07:01,122,13.95v,10,7325142,"PR-317, Floresta - PR","-23.582394, -52.07119"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:02,23/07/2025 07:02,119,13.94v,10,7325832,"PR-317, Floresta - PR","-23.58806, -52.073902"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:02,23/07/2025 07:02,120,13.91v,10,7326507,"PR-317, Floresta - PR","-23.5936, -52.076622"
TBI9A63,2180169507,RFU_ENG,ON,23/07/2025 07:02,23/07/2025 07:02,122,13.95v,10,7326573,"PR-317, Floresta - PR","-23.59416, -52.07687"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:02,23/07/2025 07:02,119,13.95v,10,7326741,"PR-317, Floresta - PR","-23.595531, -52.07754"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:02,23/07/2025 07:02,120,13.95v,10,7326840,"PR-317, Floresta - PR","-23.596329, -52.077976"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:02,23/07/2025 07:02,119,13.94v,10,7326873,"PR-317, Floresta - PR","-23.596594, -52.07812"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 07:05,23/07/2025 07:05,115,14.02v,10,7330626,"PR-317, Floresta - PR","-23.624807, -52.09797"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:08,23/07/2025 07:08,127,13.95v,10,7334675,"PR-317, Floresta - PR","-23.652225, -52.12383"
TBI9A63,2180169507,RFU_ENG,ON,23/07/2025 07:08,23/07/2025 07:08,131,13.96v,10,7334747,"PR-317, Floresta - PR","-23.652803, -52.12415"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:08,23/07/2025 07:08,112,13.95v,10,7335540,"PR-317, Floresta - PR","-23.659235, -52.12734"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 07:11,23/07/2025 07:11,77,13.99v,10,7339290,"PR-317, Engenheiro Beltrão - PR","-23.6897, -52.142883"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:12,23/07/2025 07:12,124,13.99v,10,7339897,"PR-317, Engenheiro Beltrão - PR","-23.694803, -52.145332"
TBI9A63,2180169507,RFU_ENG,ON,23/07/2025 07:12,23/07/2025 07:12,127,13.99v,10,7339966,"PR-317, Engenheiro Beltrão - PR","-23.695393, -52.14559"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:13,23/07/2025 07:13,112,13.99v,10,7343803,"PR-317, Engenheiro Beltrão - PR","-23.716766, -52.17309"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:14,23/07/2025 07:14,125,14.01v,10,7344453,"Rua Vereador Aparecido Cunha - PR-317, Engenheiro Beltrão - PR","-23.719625, -52.17869"
TBI9A63,2180169507,RFU_ENG,ON,23/07/2025 07:14,23/07/2025 07:14,131,14.02v,10,7344523,"Rua Vereador Aparecido Cunha - PR-317, Engenheiro Beltrão - PR","-23.719933, -52.1793"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 07:16,23/07/2025 07:16,178,14.01v,10,7349602,"PR-317, Engenheiro Beltrão - PR","-23.75452, -52.2101"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 07:18,23/07/2025 07:18,138,13.99v,10,7354905,"PR-317, Engenheiro Beltrão - PR","-23.794048, -52.23436"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:18,23/07/2025 07:18,116,13.94v,10,7356364,"PR-317, Engenheiro Beltrão - PR","-23.803741, -52.243675"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:19,23/07/2025 07:19,126,13.99v,10,7356938,"PR-317, Engenheiro Beltrão - PR","-23.804682, -52.249126"
TBI9A63,2180169507,RFU_ENG,ON,23/07/2025 07:19,23/07/2025 07:19,131,14v,10,7357011,"PR-317, Engenheiro Beltrão - PR","-23.80462, -52.249847"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:19,23/07/2025 07:19,113,13.99v,10,7357332,"PR-317, Engenheiro Beltrão - PR","-23.804363, -52.252937"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:20,23/07/2025 07:20,130,13.99v,10,7358896,"Rodovia Avelino Piacentini - BR-369, Engenheiro Beltrão - PR","-23.805405, -52.26792"
TBI9A63,2180169507,RFU_ENG,ON,23/07/2025 07:20,23/07/2025 07:20,137,14.02v,10,7358976,"Rodovia Avelino Piacentini - BR-369, Engenheiro Beltrão - PR","-23.80595, -52.268406"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:20,23/07/2025 07:20,113,14.02v,10,7359233,"Rodovia Avelino Piacentini - BR-369, Engenheiro Beltrão - PR","-23.807554, -52.270077"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:22,23/07/2025 07:22,126,14.02v,10,7361990,"Rodovia Avelino Piacentini - BR-158, Engenheiro Beltrão - PR","-23.828093, -52.283463"
TBI9A63,2180169507,RFU_ENG,ON,23/07/2025 07:22,23/07/2025 07:22,130,13.99v,10,7362102,"Rodovia Avelino Piacentini - BR-158, Engenheiro Beltrão - PR","-23.828325, -52.284157"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:23,23/07/2025 07:23,112,14.01v,10,7364271,"Rodovia Avelino Piacentini - BR-158, Engenheiro Beltrão - PR","-23.838028, -52.302383"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:23,23/07/2025 07:23,124,13.99v,10,7364465,"Rodovia Avelino Piacentini - BR-158, Engenheiro Beltrão - PR","-23.839108, -52.303883"
TBI9A63,2180169507,RFU_ENG,ON,23/07/2025 07:23,23/07/2025 07:23,133,14.01v,10,7364535,"Rodovia Avelino Piacentini - BR-158, Engenheiro Beltrão - PR","-23.839487, -52.304424"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:25,23/07/2025 07:25,114,13.99v,10,7369363,"Rodovia Avelino Piacentini - BR-158, Peabiru - PR","-23.879755, -52.320923"
TBI9A63,2180169507,POSICAO,ON,23/07/2025 07:25,23/07/2025 07:25,107,14v,10,7369426,"Rodovia Avelino Piacentini - BR-158, Peabiru - PR","-23.880257, -52.321144"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:26,23/07/2025 07:26,120,14.02v,10,7370410,"Rodovia Avelino Piacentini - BR-158, Peabiru - PR","-23.888512, -52.324757"
TBI9A63,2180169507,RFU_ENG,ON,23/07/2025 07:26,23/07/2025 07:26,121,14.03v,10,7370478,"Rodovia Avelino Piacentini - BR-158, Peabiru - PR","-23.889072, -52.32501"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:26,23/07/2025 07:26,116,14.02v,10,7371197,"Rodovia Avelino Piacentini - BR-158, Peabiru - PR","-23.895079, -52.327595"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,23/07/2025 07:26,23/07/2025 07:26,121,14.02v,10,7371360,"Rodovia Avelino Piacentini - BR-158, Peabiru - PR","-23.896467, -52.328144"
